2022-12-20 08:38:55 [main] WARN  o.s.data.convert.CustomConversions - Registering converter from interface java.util.Map to class org.springframework.data.geo.Point as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2022-12-20 08:38:55 [main] WARN  o.s.data.convert.CustomConversions - Registering converter from class org.springframework.data.elasticsearch.core.geo.GeoPoint to interface java.util.Map as writing converter although it doesn't convert to a store-supported type! You might want to check your annotation setup at the converter implementation.
2022-12-20 08:38:55 [main] WARN  o.s.data.convert.CustomConversions - Registering converter from interface java.util.Map to class org.springframework.data.elasticsearch.core.geo.GeoPoint as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2022-12-20 08:38:55 [main] INFO  o.s.d.e.support.VersionInfo - Version Spring Data Elasticsearch: 4.0.4.RELEASE
2022-12-20 08:38:55 [main] INFO  o.s.d.e.support.VersionInfo - Version Elasticsearch Client in build: 7.6.2
2022-12-20 08:38:55 [main] INFO  o.s.d.e.support.VersionInfo - Version Elasticsearch Client used: 7.9.1
2022-12-20 08:38:55 [main] WARN  o.s.d.e.support.VersionInfo - Version mismatch in between Elasticsearch Clients build/use: 7.6.2 - 7.9.1
2022-12-20 08:38:55 [main] INFO  o.s.d.e.support.VersionInfo - Version Elasticsearch cluster: 7.9.1
2022-12-20 08:38:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/api-docs'], []
2022-12-20 08:38:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@186f7434, org.springframework.security.web.context.SecurityContextPersistenceFilter@3f80d8c, org.springframework.security.web.header.HeaderWriterFilter@2ecdcfe3, org.springframework.security.web.authentication.logout.LogoutFilter@30bbe83, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@2dde0a34, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5c60c08, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@49cceb19, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2374452a, org.springframework.security.web.session.SessionManagementFilter@62794582, org.springframework.security.web.access.ExceptionTranslationFilter@71668a67, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5b23c1f6]
